county,pop,whitepct,blackpct,pubtransit,livealone,collegepct,medinc,hu,medhomevalue,tourismemp,vacant,rental,pubother,subway,over70pct,over18,army,male,commute30,commute60,healthworker,fbornpct,povpct,gini,govpct,noinsurance,outsidecounty,nonprofitpct,STATE,LandSQMI,popdens,hudens,county2
55067,19164,0.955332916,0.007983719,0.002477876,0.052478473,0.164703378,46557,12515,113200,0.07755007,0.313304035,0.244705609,0.002477876,0,0.149290336,15446,0,0.507253183,0.244918319,0.062476618,0.094084769,0.012523482,0.140167586,0.4078,0.020027946,0.064584213,0.514627813,0.074755473,Wisconsin,870.64,22.01139392,14.37448314,55067
55069,27848,0.968758977,0.006068658,0.005306181,0.068781382,0.182529272,56086,17089,139800,0.063591549,0.265785008,0.224994022,0.005306181,0,0.146617351,22565,0,0.502693192,0.302406775,0.051923934,0.103521127,0.004273197,0.091335327,0.3938,0.011971831,0.043323551,0.58735477,0.092816901,Wisconsin,878.971,31.68250147,19.44205213,55069
55071,79407,0.943191406,0.009054617,0.003189713,0.057743087,0.199282435,53489,37428,127200,0.075684063,0.079218767,0.248730523,0.003189713,0,0.131613082,62800,0.000569529,0.49682018,0.208098929,0.032717186,0.095485555,0.01372675,0.105898858,0.4062,0.007585646,0.043404514,0.423811312,0.07844248,Wisconsin,589.085,134.7971855,63.5358225,55071
55073,135264,0.908268275,0.006527975,0.004647847,0.064575546,0.25582668,59543,59078,152000,0.063869844,0.062645993,0.271701248,0.004605076,4.27716E-05,0.111308256,103994,0.000120626,0.502543175,0.169366826,0.029924476,0.110922221,0.015473445,0.093553736,0.4421,0.006856244,0.056459843,0.253481018,0.09035349,Wisconsin,1544.98,87.5506479,38.2386827,55073
55075,40537,0.966228384,0.007005945,0.001856503,0.062530192,0.149976618,47497,30719,117100,0.08529286,0.393502393,0.25339488,0.001856503,0,0.153933444,32703,0.000413956,0.502627229,0.218593389,0.060926854,0.085453185,0.004958433,0.132499937,0.4228,0.011115861,0.052337335,0.270757267,0.06022873,Wisconsin,1399.347,28.96851174,21.95238208,55075
55077,15207,0.960478727,0.006181364,0.005113968,0.070441989,0.141620284,49586,9958,150300,0.091407942,0.345651737,0.189840393,0.005113968,0,0.161701848,12188,0.000239006,0.509370685,0.436503067,0.144631902,0.077833935,0.008614454,0.11412096,0.3935,0.013718412,0.064265302,0.757738463,0.06700361,Wisconsin,455.602,33.3778166,21.85679606,55077
55078,4579,0.102205722,0.004586154,0.028391167,0.056826057,0.172075472,43872,2390,103300,0.237068966,0.39623431,0.344421344,0.028391167,0,0.076217515,3080,0,0.507534396,0.119444444,0.0375,0.120073892,0.001528718,0.326467331,0.5043,0.079433498,0.226381854,0.375492514,0.081896552,Wisconsin,357.609,12.80448758,6.683276987,55078
55079,954209,0.5971501,0.264429491,0.053310547,0.082168189,0.305066988,48742,418375,153600,0.10087292,0.086776218,0.505116863,0.053175684,0.000134863,0.085223468,723098,0.000460257,0.483824822,0.280597632,0.040437773,0.112065039,0.053647576,0.199106297,0.479,0.003454627,0.07680838,0.269841311,0.110458692,Wisconsin,241.397,3952.861883,1733.140843,55079
55081,45502,0.930486572,0.016746517,0.001717814,0.058125141,0.19932168,58178,19848,149400,0.076101096,0.104594921,0.296477605,0.001717814,0,0.108500725,33926,0.00956734,0.505889851,0.253745227,0.034514834,0.103698197,0.012351105,0.128198802,0.3979,0.015378182,0.082885425,0.386743291,0.073917487,Wisconsin,900.775,50.51427937,22.0343593,55081
55083,37556,0.965624667,0.004153797,0.000911479,0.058845671,0.15996071,57105,24120,155300,0.061893716,0.339137645,0.169949812,0.000911479,0,0.129539887,29922,0,0.510890404,0.430376864,0.059774564,0.077709827,0.007748429,0.093771887,0.3952,0.008909743,0.046973028,0.749849001,0.054512864,Wisconsin,997.986,37.63179043,24.16867571,55083
55085,35345,0.961833357,0.007384354,0.002432054,0.062325521,0.271056038,54198,30914,167800,0.104332714,0.501746781,0.16003376,0.002432054,0,0.17309379,29251,0.000633714,0.501457066,0.211085656,0.051164567,0.120932462,0.004611685,0.086061551,0.4519,0.012464793,0.045402332,0.36645418,0.094564631,Wisconsin,1112.966,31.75748406,27.77623036,55085
55087,184754,0.897826299,0.013688472,0.006443207,0.064581134,0.28932819,63536,76437,163800,0.085667746,0.045658516,0.294254733,0.006443207,0,0.091694902,140618,0.000212735,0.499263886,0.195249764,0.026148575,0.086170491,0.019663986,0.085756528,0.4137,0.005882116,0.044570326,0.462854237,0.089357894,Wisconsin,637.525,289.7988314,119.8964746,55087
55089,88284,0.93690816,0.013592497,0.00702874,0.046680702,0.483916267,82807,37216,273000,0.074215013,0.04275043,0.242329825,0.00702874,0,0.124178787,69156,0.000265115,0.490938335,0.35352913,0.03555373,0.111418185,0.020128223,0.053988877,0.4857,0.008503582,0.031601372,0.69138263,0.113374009,Wisconsin,233.074,378.780988,159.6746098,55089
55091,7262,0.980308455,0.003855687,0.001093494,0.046203554,0.192093648,53140,3669,148700,0.056568365,0.156445898,0.19644588,0.001093494,0,0.149820986,5720,0,0.508950702,0.395558223,0.087334934,0.121447721,0.007573671,0.126311372,0.4268,0.013941019,0.079699039,0.546517037,0.079356568,Wisconsin,231.984,31.30388303,15.81574591,55091
55093,41603,0.95966637,0.004518905,0.00133638,0.099629075,0.282026732,72111,16495,197500,0.082816351,0.068384359,0.27643652,0.00133638,0,0.088383049,32900,0.000264986,0.496142105,0.399927697,0.082696914,0.084303561,0.012835613,0.097552816,0.3986,0.012577547,0.048246994,0.249337492,0.084855953,Wisconsin,573.748,72.51092814,28.74955555,55093
55095,43349,0.963274816,0.004475305,0.001558736,0.059735721,0.203938886,56932,24553,164700,0.072806037,0.254103368,0.216173419,0.001464267,9.44688E-05,0.127500058,34044,8.53267E-05,0.503863988,0.411720921,0.138944025,0.089155953,0.004359962,0.098050687,0.4044,0.00731321,0.064277721,0.232977212,0.096096516,Wisconsin,913.963,47.42970996,26.86432602,55095
55097,70599,0.931401295,0.007252227,0.004050004,0.11090736,0.320447022,57368,30775,163300,0.091368143,0.078570268,0.310963783,0.004050004,0,0.100624655,56780,0.000565824,0.5029533,0.196442643,0.038444219,0.080740251,0.026700095,0.12530855,0.4249,0.010812954,0.047523541,0.391117659,0.073417052,Wisconsin,800.681,88.17369214,38.43603133,55097
55099,13490,0.957227576,0.007561156,0.000941324,0.066919001,0.169190701,46742,10983,122700,0.077325135,0.398616043,0.214534444,0.000941324,0,0.165307635,11151,0,0.505040771,0.207879987,0.063963073,0.090238278,0.012305411,0.118215445,0.4083,0.014757879,0.055764317,0.361677679,0.053036126,Wisconsin,1254.377,10.75434259,8.755740898,55099
55101,195398,0.806758513,0.111833284,0.015218981,0.055194805,0.246866989,59749,82611,169900,0.079709686,0.075377371,0.321559489,0.015218981,0,0.10323033,149497,0.000290368,0.494897594,0.342038565,0.056139254,0.095936866,0.025281733,0.120558569,0.4314,0.006222532,0.054395432,0.490408921,0.081864858,Wisconsin,332.501,587.6613905,248.4533881,55101
55103,17539,0.955185586,0.005530532,0.007391252,0.063729347,0.188833888,51335,8943,136800,0.068546948,0.147266018,0.244951482,0.007391252,0,0.144934147,13684,0,0.503677519,0.313796213,0.107690326,0.103772462,0.014539027,0.138294159,0.3964,0.012733548,0.075101994,0.584770408,0.075568249,Wisconsin,586.153,29.92222167,15.25710864,55103
55105,161769,0.881238062,0.043772293,0.006423928,0.06772754,0.21787189,55832,68875,139800,0.078788107,0.062969147,0.320446869,0.005913079,0.000510849,0.104779037,123623,0.000336003,0.492393475,0.294964409,0.05470081,0.099768972,0.026414208,0.135828823,0.415,0.00733263,0.061493211,0.408534907,0.084174577,Wisconsin,718.139,225.2614048,95.90761677,55105
55107,14183,0.961503208,0.009870972,0.004160666,0.050141022,0.158313136,44302,9143,110400,0.038071462,0.301979657,0.227828267,0.004160666,0,0.159416202,11281,0.000172503,0.501233872,0.275004289,0.086292675,0.079887658,0.006416132,0.141059745,0.4146,0.014042752,0.084567198,0.433305262,0.074114526,Wisconsin,913.586,15.52453737,10.00781536,55107
55109,87917,0.958426698,0.007643573,0.004638861,0.059185128,0.337130615,81124,35471,233600,0.073526664,0.050661103,0.238165944,0.004638861,0,0.082134286,65493,0.001719653,0.499323225,0.427303861,0.08526063,0.088804932,0.00894025,0.044542559,0.3935,0.007888236,0.041916717,0.084201594,0.090776991,Wisconsin,722.331,121.7128989,49.10629614,55109
55111,63596,0.943943015,0.008066545,0.001485752,0.067423027,0.23831913,56732,30295,174500,0.142504699,0.135897013,0.311826725,0.001485752,0,0.115903516,49018,0.000512507,0.499198063,0.266923483,0.066358073,0.091341635,0.0164633,0.104151691,0.415,0.010162124,0.060019084,0.466482747,0.074600564,Wisconsin,830.903,76.53841664,36.46033291,55111
55113,16370,0.771227856,0.005436775,0.018996314,0.0685093,0.231782627,44555,16338,164700,0.145824678,0.532745746,0.26722557,0.018996314,0,0.163897373,13162,0,0.509407453,0.264518045,0.06133967,0.085860684,0.005742211,0.173345057,0.5057,0.023680931,0.082333934,0.27772947,0.104971611,Wisconsin,1257.307,13.01989093,12.9944397,55113
55115,41009,0.891243386,0.003755273,0.001956554,0.051765674,0.160528026,54143,20871,136600,0.0924112,0.184562311,0.234385099,0.00180605,0.000150504,0.142334609,32122,0.000241706,0.500402351,0.32705314,0.061943103,0.086672603,0.006315687,0.101402346,0.4153,0.012615019,0.06489267,0.660209382,0.06782428,Wisconsin,893.056,45.91985273,23.37031496,55115
55117,115205,0.892478625,0.018480101,0.003779109,0.052406824,0.239466687,58943,50939,153700,0.077284236,0.071379493,0.298289749,0.003779109,0,0.113962068,89280,0.000357197,0.502773317,0.160829126,0.043723979,0.082130221,0.022611866,0.076250681,0.4092,0.006573101,0.044728689,0.331608077,0.071901672,Wisconsin,511.267,225.3323606,99.63287284,55117
55119,20356,0.974700334,0.004961682,0.002492771,0.054101019,0.147425397,51698,10680,131900,0.051978505,0.1917603,0.224281742,0.002492771,0,0.128365101,15479,0,0.510168992,0.255970067,0.082425443,0.068197362,0.010168992,0.100219495,0.4165,0.012506106,0.074143921,0.484758629,0.070151441,Wisconsin,974.876,20.8806043,10.95523944,55119
55121,29438,0.923704056,0.005231334,0.00168022,0.071799598,0.193989617,55865,13043,151400,0.048833965,0.084873112,0.276893432,0.00168022,0,0.123717644,22158,0,0.507235546,0.316161256,0.04673564,0.075875357,0.030640669,0.085724162,0.397,0.008903063,0.072984412,0.442208446,0.056076008,Wisconsin,732.965,40.1629,17.79484696,55121
55123,30516,0.972604535,0.002588806,0.004494382,0.043791391,0.217982585,50905,14030,152300,0.056977521,0.138987883,0.230794702,0.004344569,0.000149813,0.126720409,22545,0.000127877,0.501441867,0.370064725,0.062783172,0.120706284,0.004915454,0.165908261,0.4528,0.012760591,0.141476652,0.603756752,0.118480599,Wisconsin,791.577,38.55089271,17.72411275,55123
55125,21593,0.867549669,0.003751216,0.00100245,0.055250137,0.271141336,44285,25691,206900,0.179699412,0.57518197,0.234561114,0.00100245,0,0.2101607,18038,0,0.50622887,0.204177735,0.037309829,0.088324984,0.005742602,0.136344469,0.4717,0.016880854,0.061673597,0.355672526,0.068612503,Wisconsin,856.606,25.20762171,29.99161808,55125
55127,103013,0.93302787,0.010066691,0.005447264,0.076662043,0.283332596,61106,52177,196400,0.113655782,0.226249114,0.322649361,0.004801944,0.00064532,0.106598196,80954,9.57339E-05,0.498713755,0.322613426,0.086117919,0.079683495,0.038150525,0.116807067,0.431,0.008989933,0.078581968,0.43531784,0.071640848,Wisconsin,555.12,185.568886,93.99228996,55127
55129,15689,0.955701447,0.004334247,0.004383402,0.056641178,0.223061259,48422,13229,152700,0.073856303,0.466172802,0.2067403,0.004383402,0,0.171903882,12668,0,0.495315189,0.291614518,0.066489362,0.119173957,0.005162853,0.132797823,0.4543,0.012906927,0.054881981,0.490478556,0.083321382,Wisconsin,797.115,19.68222904,16.59609968,55129
55131,134535,0.949462965,0.012242167,0.005513287,0.053899294,0.30684308,74062,56328,225800,0.069626365,0.038879421,0.227234105,0.005458154,5.51329E-05,0.112676999,104252,0.000369727,0.496183149,0.363783335,0.035695891,0.096897485,0.009343294,0.048440755,0.4098,0.006501544,0.039419475,0.685818221,0.087172373,Wisconsin,430.7,312.3635941,130.7824472,55131
55133,398879,0.923167176,0.016044966,0.00612741,0.049502374,0.438379942,84331,164619,272100,0.076116786,0.04295373,0.235997918,0.005994721,0.000132689,0.116193131,311304,0.000569936,0.491635308,0.329745042,0.039615327,0.102330583,0.02207687,0.048758674,0.4462,0.003927161,0.028333001,0.486980362,0.103433928,Wisconsin,549.57,725.8019906,299.5414597,55133
55135,51444,0.963358215,0.005656636,0.00227896,0.065247003,0.190704696,57680,25717,145600,0.072683706,0.143601509,0.255857247,0.002163081,0.000115879,0.140327346,40776,4.73306E-05,0.511177202,0.328955901,0.055974384,0.106382169,0.012693414,0.106635834,0.4155,0.012247071,0.054490898,0.575557691,0.06256656,Wisconsin,747.711,68.80198365,34.39430475,55135
55137,24116,0.929880577,0.018037817,0.001166181,0.041442902,0.157233398,51195,15060,143100,0.089353976,0.344687915,0.18198399,0.001166181,0,0.155996019,19629,0.000247709,0.524174822,0.389287177,0.082548136,0.079892966,0.017747553,0.113152932,0.4318,0.012996942,0.076070837,0.723934592,0.066418196,Wisconsin,626.154,38.51448685,24.05159114,55137
55139,169926,0.921406965,0.022533338,0.007697626,0.09438103,0.273158521,57124,75203,149500,0.082632321,0.06688563,0.350134667,0.007697626,0,0.103550957,134777,0.000273673,0.503731036,0.166881228,0.029681018,0.092340397,0.017054483,0.118582988,0.4717,0.006945708,0.046620979,0.419415649,0.080529283,Wisconsin,434.485,391.0975062,173.0853769,55139
55141,73274,0.942244179,0.006059448,0.002037001,0.063296635,0.215757832,53473,34868,129900,0.065430304,0.075226569,0.274399132,0.002037001,0,0.138207277,57386,0.000186031,0.492070857,0.216091156,0.043756146,0.121395846,0.012651145,0.103498321,0.4218,0.010040877,0.045657199,0.41631289,0.112946147,Wisconsin,793.117,92.3873779,43.9632488,55141
56001,38102,0.901265025,0.012151593,0.021116575,0.20683846,0.499217824,46865,19162,226900,0.118716931,0.163605052,0.502651775,0.021116575,0,0.072174689,31714,0.000744555,0.52270222,0.088333671,0.025187513,0.071050642,0.048553882,0.226395089,0.4667,0.024376417,0.073079968,0.165105341,0.094529478,Wyoming,4273.841,8.915165538,4.483554723,56001
56003,11901,0.945214688,0.004453407,0,0.037605696,0.187795766,53435,5461,154600,0.065083044,0.177073796,0.27258567,0,0,0.14696244,8838,0.001084834,0.506932191,0.223104241,0.064132024,0.068366165,0.020754558,0.124795029,0.3985,0.026264967,0.155039424,0.374907707,0.062379297,Wyoming,3137.096,3.793635898,1.740781921,56003
56005,47708,0.950721053,0.002682988,0.023122814,0.064787283,0.192480709,79916,20158,220200,0.078391716,0.132453616,0.278019213,0.023122814,0,0.04661692,34531,0,0.514777396,0.208592133,0.081608006,0.062049996,0.01710405,0.110742183,0.3865,0.020548499,0.09054326,0.03855382,0.036890219,Wyoming,4802.709,9.933560414,4.19721453,56005
56007,15477,0.930477483,0.010660981,0.00460268,0.052830784,0.202910878,60206,8755,165700,0.095561775,0.275728155,0.316984703,0.00460268,0,0.103379208,11857,0.000246447,0.538347225,0.175929915,0.050840155,0.046781287,0.043613103,0.131206639,0.4106,0.030654405,0.099055,0.15339664,0.047847528,Wyoming,7897.578,1.959714738,1.108567715,56007
56009,13997,0.958562549,7.14439E-05,0.035660997,0.051022288,0.171618205,63923,6654,207900,0.114658076,0.18409979,0.280162092,0.035660997,0,0.099807102,10537,0,0.514824605,0.31123506,0.15059761,0.049641236,0.011931128,0.082308964,0.3973,0.037487187,0.080034423,0.414355788,0.047298287,Wyoming,4254.884,3.289631398,1.563849919,56009
56011,7410,0.953846154,0.001619433,0.010441527,0.037961696,0.223912619,64055,3650,220200,0.098665119,0.19890411,0.162790698,0.010441527,0,0.119298246,5595,0.000691443,0.503373819,0.432738504,0.123541524,0.054556007,0.005533063,0.067260274,0.4387,0.035983749,0.100967434,0.624240122,0.050493326,Wyoming,2854.408,2.595984877,1.278723995,56011
56013,40076,0.728091626,0.005888811,0.00698812,0.066520029,0.234630145,54242,17983,194100,0.127904428,0.165712061,0.300939812,0.00698812,0,0.109591776,29867,0.000548387,0.502420401,0.166250624,0.056352971,0.088119246,0.005215091,0.13696737,0.4298,0.018084174,0.172313232,0.116894497,0.063733012,Wyoming,9183.813,4.363764811,1.958119139,56013
56015,13438,0.93101652,0.000744158,0.000971188,0.041466692,0.24466951,49774,6031,168200,0.119527005,0.136295805,0.261086581,0.000971188,0,0.150766483,10634,0,0.517041226,0.177640604,0.0468107,0.091403004,0.009525227,0.115573196,0.4219,0.033557047,0.119835026,0.213662583,0.110099073,Wyoming,2225.39,6.038492129,2.710086771,56015
56017,4680,0.962393162,0,0.004915103,0.030330466,0.231241283,51875,2565,151800,0.116055846,0.138791423,0.239022182,0.004915103,0,0.172863248,3780,0,0.510042735,0.223710317,0.102678571,0.142670157,0.002350427,0.144905161,0.4246,0.041448517,0.106355099,0.374069479,0.132635253,Wyoming,2004.091,2.335223301,1.279882001,56017
56019,8515,0.922019965,0.005284792,0.00239349,0.01907001,0.288276537,55991,4618,257800,0.069778189,0.171069727,0.289968652,0.00239349,0,0.146447446,6619,0,0.525778039,0.284052727,0.1194107,0.074630314,0.004227833,0.114312932,0.4895,0.054990758,0.137755102,0.40912918,0.052218115,Wyoming,4154.153,2.049755991,1.111658622,56019
56021,97692,0.889438234,0.024679605,0.005435008,0.054825289,0.286511387,64220,42922,214000,0.082288852,0.087204697,0.302381378,0.005435008,0,0.100315277,74920,0.032539836,0.506285059,0.090600545,0.033096978,0.088523823,0.017166196,0.099913074,0.4237,0.013278573,0.08171751,0.042875063,0.072415041,Wyoming,2685.908,36.37205742,15.98044311,56021
56023,19011,0.958708116,0.00094682,0.012376238,0.062332155,0.225834658,64519,9319,231700,0.0826582,0.240798369,0.212579505,0.012376238,0,0.095944453,13801,0.001740099,0.509967913,0.314775664,0.168780832,0.08988395,0.014412708,0.090634441,0.4029,0.025728049,0.1204596,0.46412448,0.072585943,Wyoming,4076.128,4.663985037,2.286238312,56023
56025,80610,0.941384444,0.013633544,0.002811392,0.069800006,0.226747709,60550,36703,202600,0.101829888,0.104950549,0.329609449,0.002811392,0,0.089008808,61205,0.002319746,0.506339164,0.10624491,0.030690147,0.083409982,0.01515941,0.096245803,0.4365,0.012707557,0.131307787,0.077873947,0.075035097,Wyoming,5340.351,15.09451345,6.872769224,56025
56027,2448,0.930555556,0.005310458,0.002967359,0.060327198,0.166097838,39359,1377,144900,0.062015504,0.289760349,0.240286299,0.002967359,0,0.144607843,1969,0,0.444444444,0.196487377,0.094401756,0.034883721,0,0.161441273,0.4539,0.108527132,0.158263305,0.076382524,0.012596899,Wyoming,2626.036,0.932203519,0.524364479,56027
56029,29121,0.943820611,0.001613956,0.003463563,0.053936712,0.320813847,62666,14324,254800,0.132808758,0.16385088,0.282708525,0.003463563,0,0.137632636,23113,0.000708924,0.490230418,0.173423759,0.049634819,0.102976394,0.010404862,0.076601427,0.4437,0.02470065,0.115105176,0.197996624,0.081149504,Wyoming,6942.079,4.194852868,2.06335883,56029
56031,8673,0.948114839,0.0001153,0.006193425,0.040650407,0.217370594,47096,4822,173700,0.097747852,0.183741186,0.262195122,0.006193425,0,0.167416119,6889,0.000562351,0.518736308,0.20390117,0.067880364,0.028325981,0.017525654,0.116588785,0.4635,0.043185512,0.094854743,0.330610687,0.072440214,Wyoming,2084.208,4.161292923,2.313588663,56031
56033,30012,0.950753032,0.005097961,0.001214739,0.07249791,0.299863227,58521,14779,261500,0.105472637,0.109614994,0.320997036,0.001214739,0,0.130114621,23472,0.00144449,0.494868719,0.144298538,0.032124045,0.127296849,0.009796082,0.061633969,0.4383,0.023548922,0.09684837,0.046436106,0.096185738,Wyoming,2523.994,11.89067803,5.855402192,56033
56035,9951,0.96251633,0,0.003373313,0.045801527,0.25245098,78680,5989,272600,0.096470588,0.453164134,0.189618321,0.003373313,0,0.088332831,7523,0,0.53934278,0.259371834,0.097669706,0.056832579,0.010149734,0.083627916,0.358,0.047239819,0.132641756,NA,0.042895928,Wyoming,4886.537,2.036411471,1.22561233,56035
56037,44117,0.931250992,0.008024118,0.025183486,0.05046941,0.220343769,73008,19628,205800,0.101405396,0.19141023,0.24629828,0.025183486,0,0.061200898,32308,0.00017895,0.518666274,0.233232998,0.056344652,0.056938859,0.037264547,0.120310598,0.4127,0.018075828,0.11487673,0.056055065,0.048081703,Wyoming,10426.651,4.231176434,1.882483647,56037
56039,23059,0.903421657,0.011882562,0.040541503,0.131469753,0.573700769,83831,13680,827400,0.280994622,0.330555556,0.422690544,0.038546491,0.001995012,0.07962184,18625,0,0.516544516,0.142136249,0.006728343,0.071663058,0.08673403,0.070507795,0.4879,0.020674722,0.099847793,0.025255155,0.107773975,Wyoming,3995.38,5.771415985,3.423954668,56039
56041,20609,0.934154981,0.00097045,0.036049488,0.059599224,0.154471545,58235,8972,177500,0.081977538,0.137873384,0.247317388,0.035942833,0.000106655,0.074093842,14538,0.001054296,0.509728759,0.257083921,0.087178374,0.101186103,0.025862487,0.125116439,0.4002,0.031384486,0.120248824,0.376133802,0.071271124,Wyoming,2081.264,9.902155613,4.310841873,56041
56043,8129,0.897158322,0.000123016,0.00026976,0.070718878,0.215471565,53426,3868,162700,0.0863103,0.115305067,0.231735827,0.00026976,0,0.140361668,6187,0.001067561,0.508918686,0.064174107,0.025948661,0.093872229,0.008365113,0.123789156,0.3898,0.04589309,0.150734832,0.291771717,0.071707953,Wyoming,2238.549,3.631370142,1.727904996,56043
56045,7100,0.925352113,0.005070423,0.083440308,0.052253429,0.191663343,52867,3565,169900,0.061480552,0.141093969,0.223056826,0.083440308,0,0.125211268,5595,0,0.530704225,0.324591281,0.191416894,0.047678795,0.018732394,0.173764654,0.4284,0.049247177,0.125241134,0.628103174,0.047992472,Wyoming,2398.089,2.960690783,1.486600372,56045
6001,1643700,0.414750259,0.107766016,0.15037691,0.089599735,0.459788275,92574,601942,707800,0.088903054,0.048297012,0.467359087,0.061023704,0.089353206,0.085624506,1299187,0.000993445,0.491069538,0.527684964,0.172946727,0.081589291,0.151167488,0.105664951,0.4624,0.002878997,0.050572538,0.562196104,0.084213322,California,739.004,2224.209882,814.5314504,6001
6003,1146,0.630890052,0.007853403,0.002808989,0.053511706,0.299744898,64688,1733,349000,0.161202186,0.827466821,0.160535117,0.002808989,0,0.15095986,907,0,0.534031414,0.338762215,0.006514658,0.12295082,0.010471204,0.198080279,0.4967,0.128415301,0.102966841,0.28021148,0.019125683,California,738.332,1.552147273,2.347182568,6003
6005,37829,0.87205583,0.020883449,0.00163259,0.04464159,0.203150407,61198,18278,296400,0.149446911,0.229127913,0.23364088,0.001010651,0.000621939,0.167252637,32007,0.000979282,0.53667821,0.40765671,0.168195204,0.07630371,0.024663618,0.09727467,0.4437,0.025208819,0.041610581,0.605565324,0.0547069,California,594.583,63.62274064,30.74087217,6005
6007,227075,0.819530992,0.015312122,0.011770332,0.118229893,0.265467577,48443,98743,248100,0.117956337,0.120980728,0.408297522,0.010955212,0.00081512,0.11985027,181417,0.000482103,0.495488275,0.244375995,0.056101613,0.117998483,0.0352879,0.200734958,0.4893,0.008313314,0.071849806,0.227242392,0.09763139,California,1636.461,138.7597993,60.33935425,6007
6009,45235,0.914667846,0.006676246,0.011316688,0.060285928,0.187099012,58151,27988,297700,0.078824354,0.377697585,0.223402423,0.011316688,0,0.1810766,37467,0.00085592,0.495943407,0.587208917,0.223445897,0.092263644,0.029932574,0.117157991,0.4464,0.024307584,0.051157397,0.722649651,0.081745939,California,1020.012,44.34751748,27.43889288,6009
6011,21464,0.878401044,0.016865449,0.003615867,0.028258119,0.154246736,56704,8004,249800,0.137327952,0.11131934,0.385491354,0.003615867,0,0.087914648,15581,0.000985889,0.518263138,0.339779927,0.110258975,0.043878713,0.15724003,0.137679797,0.4982,0.020283556,0.103394844,NA,0.024112594,California,1150.733,18.65245891,6.955566582,6011
6013,1133247,0.572095051,0.085888602,0.105626521,0.060969672,0.417143504,93712,411338,582400,0.09005103,0.04633902,0.343504717,0.026341419,0.079285102,0.098703107,871947,0.00080354,0.488596925,0.568442917,0.247528671,0.085128891,0.11494758,0.091242035,0.4703,0.003683383,0.056356233,0.628603269,0.076848588,California,715.939,1582.882061,574.5433619,6013
6015,27424,0.76422112,0.028624562,0.008024546,0.062047148,0.143129084,45258,11373,204000,0.129887793,0.13839796,0.37595673,0.008024546,0,0.106184364,21470,0.000590775,0.531468786,0.122281596,0.023984093,0.151875779,0.036500875,0.225360254,0.4857,0.038535645,0.062310155,0.094619983,0.099852658,California,1006.372,27.2503607,11.30099009,6015
6017,186661,0.879680276,0.008003814,0.017016833,0.063508356,0.336982986,80582,89763,437200,0.123794386,0.229392957,0.233938588,0.016648237,0.000368596,0.126185974,148645,0.002109897,0.498443703,0.400437399,0.117744543,0.084504329,0.041915558,0.089383391,0.4494,0.00877795,0.051009507,0.603544856,0.077207432,California,1707.882,109.2938505,52.55808071,6017
6019,978130,0.641465858,0.04843119,0.011897264,0.056633752,0.206883429,51261,328577,237500,0.086866996,0.072899199,0.471663428,0.011703665,0.000193598,0.077800497,698151,0.000999878,0.498845757,0.257581151,0.052032428,0.096492784,0.129039085,0.241279033,0.4785,0.005380146,0.093894145,0.174239348,0.061615543,California,5957.992,164.1710831,55.14894951,6019
6021,27897,0.829013872,0.009140768,0.004201288,0.042827194,0.138585137,47395,10973,222000,0.080407495,0.087122938,0.402915044,0.004201288,0,0.095386601,20427,0.000562035,0.507975768,0.303831041,0.035756385,0.068764781,0.131017672,0.187700379,0.4548,0.025559396,0.094190556,0.507175524,0.052756049,California,1313.947,21.23144997,8.351173982,6021
6023,135768,0.80124919,0.011674327,0.02033462,0.115134428,0.297783482,45528,62826,296600,0.126586846,0.136233407,0.431459266,0.019150579,0.001184041,0.107543751,109509,0.000525809,0.49839432,0.182792531,0.037070458,0.09739216,0.03246715,0.203475163,0.4754,0.013842874,0.094622061,0.050732095,0.080072167,California,3567.983,38.05175081,17.60826775,6023
6025,180216,0.64265659,0.025474986,0.00833587,0.030869101,0.144524319,45834,57468,177100,0.080158214,0.233364655,0.416278911,0.00833587,0,0.083516447,128540,0.002896452,0.511885737,0.240281805,0.061502606,0.114804987,0.156190349,0.241664564,0.4768,0.015220548,0.091622055,0.160275757,0.042023398,California,4176.605,43.14892119,13.75950084,6025
6027,18085,0.804921205,0.008902405,0.009239337,0.067054312,0.26064633,52874,9540,262400,0.152039555,0.152725367,0.367808982,0.009239337,0,0.153055018,14450,0,0.502294719,0.184960422,0.033641161,0.094561187,0.044069671,0.101783483,0.424,0.031891224,0.06210056,0.348765806,0.072187886,California,10180.879,1.776369211,0.93705072,6027
6029,883053,0.751474713,0.054559579,0.008265009,0.0516287,0.161157677,52479,295756,205200,0.087305235,0.094141793,0.41997962,0.008228982,3.60262E-05,0.068454555,625303,0.002620379,0.512592109,0.263920313,0.066067877,0.074800226,0.13172822,0.219800757,0.4645,0.005592485,0.089234687,0.124174541,0.046469486,California,8131.907,108.5911337,36.36982076,6029
6031,150075,0.655865401,0.064547726,0.00269726,0.058032058,0.134725577,53865,45792,202800,0.084315162,0.066758386,0.482531883,0.00269726,0,0.065667166,109140,0.036316369,0.550884558,0.297773567,0.062567504,0.093090554,0.115928702,0.208256398,0.4346,0.016442114,0.081312475,0.438348962,0.055602533,California,1389.419,108.0127737,32.95766072,6031
